SaleID,price
200115,1021.56
200116,10477.4
200117,14357.72
200118,62738.56
200119,576.15
200120,3880.55
200121,2548.56
200122,832.32
200123,2332.85
200124,52416.91
200125,661.1863333333333
200126,2608.72
200127,14563.75
200128,2720.0
200129,6215.503333333334
200130,4113.083333333334
200131,3231.13
200132,1823.12
200133,2588.83
200134,803.08
200135,16.546057388111414
200136,2692.35
200137,41.78438314188921
200138,8430.74
200139,7682.12
200140,41.78616702600068
200141,1624.4233333333334
200142,6713.42
200143,11111.5
200144,1213.89
200145,6110.9
200146,-2.332881071686153
200147,4211.99
200148,2661.66
200149,40.55445995959098
200150,41.88747046431863
200151,7439.7975
200152,2137.48
200153,494.3978333333333
200154,6538.47
200155,2600.78
200156,15789.22
200157,6159.26
200158,10073.76
200159,39.350700452604684
200160,5658.46
200161,7776.15
200162,6337.54
200163,35.422208719769884
200164,20951.778
200165,19368.27
200166,18318.87
200167,2656.0
200168,41374.96
200169,1871.3
200170,2307.17
200171,7665.13
200172,2511.85
200173,29899.76
200174,15.255773761202136
200175,-2.0112008771674525
200176,6810.58
200177,4899.306666666666
200178,6157.863333333333
200179,3052.46
200180,1345.3183333333334
200181,21373.47
200182,3706.31
200183,808.89
200184,77.63116253433165
200185,3850.653333333333
200186,1268.59
200187,6964.19
200188,11029.0
200189,11690.636666666665
200190,5464.0
200191,2943.28
200192,977.09
200193,4903.75
200194,7462.44
200195,2363.17
200196,44.34376198665863
200197,18316.82
200198,1433.13
200199,3178.38
200200,43.02041857261257
200201,8271.416666666668
200202,2449.25
200203,1049.17
200204,8120.375000000003
200205,4306.31
200206,674.6
200207,4588.54
200208,4424.27
200209,1913.23
200210,11550.34
200211,4651.185
200212,7659.863333333334
200213,10534.47
200214,17575.67
200215,6976.35
200216,3650.25
200217,974.06
200218,11176.3
200219,1173.76
200220,1670.362059745789
200221,11087.47
200222,44.917524579191024
200223,741.7870952380954
200224,14391.51
200225,3688.33
200226,1297.88
200227,9986.99
200228,631.9866666666666
200229,7574.47
200230,11448.148333333333
200231,40.54562661768967
200232,718.56
200233,7307.5
200234,721.36
200235,7501.79
200236,19555.67
200237,4890.17
200238,7662.48
200239,7869.86
200240,20307.58
200241,10994.23
200242,3999.3
200243,44.97315721676315
200244,5895.79
200245,4204.133333333333
200246,5834.26
200247,993.2138333333335
200248,1176.4466666666667
200249,11803.71
200250,27886.68
200251,8239.395
200252,721.89
200253,10734.59
200254,10724.58
200255,6673.03
200256,3102.39
200257,10377.23
200258,3125.96
200259,4555.18
200260,45.17528884516731
200261,5196.88
200262,2714.085
200263,8200.86
200264,6416.05
200265,5472.17
200266,1250.49
200267,7664.47
200268,8376.94
200269,4618.17
200270,7775.17
200271,4255.6
200272,4865.51
200273,15319.77
200274,244.39389027664114
200275,16526.11
200276,2972.05
200277,3259.28
200278,4326.0
200279,9450.31
200280,2233.27
200281,1475.57
200282,16878.25
200283,4814.6
200284,773.615
200285,5885.359841269841
200286,3670.78
200287,12263.03
200288,13112.99
200289,2754.92
200290,5066.31
200291,11048.326666666666
200292,2503.25
200293,8861.97
200294,5976.61
200295,3687.96
200296,2913.8
200297,6410.1825
200298,893.16
200299,5874.2
200300,5859.61
200301,6303.49
200302,3599.0
200303,7785.403333333333
200304,1504.27
200305,4848.3
200306,1808.58
200307,14247.52
200308,1146.3916666666667
200309,40.97188124155634
200310,1197.67
200311,1575.81
200312,8669.67
200313,1458.793333333333
200314,3057.39
200315,568.64
200316,47.91479828362364
200317,2455.26
200318,850.22
200319,8263.195000000002
200320,3222.88
200321,27485.55
200322,455.9776108665552
200323,2053.91
200324,23391.14
200325,3241.78
200326,1888.47
200327,21379.14
200328,41.39602067238037
200329,7933.48
200330,1372.32
200331,1851.21
200332,9729.14
200333,1740.09
200334,907.67
200335,1896.9900000000002
200336,1821.05
200337,1410.025
200338,1538.09
200339,12355.34
200340,25192.5
200341,1217.1024514554783
200342,6085.88
200343,1168.88
200344,3206.75
200345,4910.495
200346,1793.64
200347,10753.9
200348,13115.19
200349,1152.65
200350,10842.26
200351,3841.91
200352,1899.13
200353,1266.65
200354,2130.25
200355,1550.17
200356,4647.87
200357,2890.96
200358,3546.48
200359,10225.533333333333
200360,16186.77
200361,1704.63
200362,4343.22
200363,1073.3766666666668
200364,8956.25
200365,12171.1
200366,7678.67
200367,6843.85
200368,7924.57
200369,3941.85
200370,1494.62
200371,13458.51
200372,1165.0566666666666
200373,1153.4949999999997
200374,537.09
200375,1058.7
200376,43.40957479881567
200377,3785.1
200378,1195.4
200379,2098.95
200380,42.294115987797284
200381,2402.31
200382,29216.28
200383,2162.29
200384,3398.71
200385,891.3
200386,1484.98
200387,3585.98
200388,10050.92
200389,6916.42
200390,529.6473333333333
200391,2985.32
200392,2190.64
200393,3485.12
200394,4255.9
200395,2032.73
200396,44.28447455398155
200397,1333.65
200398,954.99
200399,766.33
200400,1592.0726666666667
200401,3900.815
200402,2534.74
200403,2942.7233333333334
200404,1593.05
200405,530.73
200406,40.777331443720165
200407,1903.76
200408,7256.44
200409,11192.31
200410,6375.49
200411,44.1854614520593
200412,21183.99
200413,11284.7
200414,116.88262200064408
200415,9787.53
200416,8728.19
200417,1715.4925
200418,3935.5973013559087
200419,15296.316666666668
200420,13130.4
200421,43.81765730625768
200422,41.12024624380914
200423,788.1333333333334
200424,44130.66
200425,7809.19
200426,43.879668525914184
200427,19115.88
200428,2637.16
200429,2496.98
200430,2864.8144545308696
200431,2232.57
200432,8651.96
200433,14538.075
200434,37.565561370743
200435,5531.39
200436,9982.7
200437,597.97
200438,500.69425
200439,926.23
200440,1000.4653571428571
200441,853.25
200442,1584.1575000000003
200443,6558.53
200444,2143.13
200445,2658.43
200446,4258.785
200447,6396.03
200448,14678.195
200449,903.1
200450,6398.12
200451,1373.83
200452,15.866701305652235
200453,2538.34
200454,1038.12
200455,7707.9333333333325
200456,1500.283333333333
200457,42.19753379545832
200458,15.65513290465002
200459,4649.84
200460,3352.92
200461,2938.75
200462,43.64474871918748
200463,11400.96
200464,1253.296
200465,9602.34
200466,2306.9
200467,3028.46
200468,1821.84
200469,36.51371887292436
200470,8207.75
200471,883.33
200472,43.535763656150145
200473,41569.67
200474,1540.13
200475,3273.46
200476,12230.47
200477,4262.425
200478,4364.075
200479,1089.38
200480,5660.33
200481,41.09506952805779
200482,3195.0236751027655
200483,2144.68
200484,1495.71
200485,4452.863333333334
200486,5686.82
200487,45.97025865442499
200488,763.98
200489,10084.25
200490,8558.47
200491,6620.09
200492,31348.22
200493,369.91
200494,4326.87
200495,4905.62
200496,1183.43
200497,664.3166666666666
200498,17751.47
200499,42.600809132979286
200500,6235.71
200501,45.4195189640949
200502,2204.71
200503,1561.28
200504,1957.915
200505,4663.47
200506,906.8166666666667
200507,3031.7
200508,1052.298
200509,2303.06
200510,7794.82
200511,9282.72
200512,24388.27
200513,11985.54
200514,13008.99
200515,798.8
200516,19404.38
200517,5598.47
200518,38.52508704583379
200519,13019.64
200520,1344.7
200521,22089.17
200522,336.95
200523,16.570867429748233
200524,9000.25
200525,773.65
200526,371.62
200527,6989.42
200528,3799.41
200529,41.42756555454191
200530,5571.58
200531,23075.19
200532,1515.8853333333332
200533,19013.15
200534,1043.5773333333332
200535,36.35632851498504
200536,757.74
200537,718.32
200538,2236.11
200539,8034.16
200540,43.8389602789461
200541,2705.27
200542,4835.445000000001
200543,4729.746666666666
200544,41.87813469302925
200545,40.446519615293894
200546,7313.73
200547,4316.41
200548,2882.27
200549,13651.37
200550,18620.25
200551,1254.67
200552,10546.67
200553,1241.84
200554,11307.046666666665
200555,6097.14
200556,4694.78
200557,19323.496
200558,6110.3
200559,2849.49
200560,44.546951587477935
200561,4197.42
200562,22343.05
200563,4599.28
200564,12953.662833333332
200565,24580.52
200566,10210.27
200567,1458.49
200568,8666.81
200569,303.85
200570,910.72
200571,3206.27
200572,11424.3
200573,19049.78
200574,463.62
200575,838.555
200576,941.75
200577,732.1366666666665
200578,11867.71
200579,39.12728371799587
200580,4453.12
200581,1980.0156666666664
200582,5599.467583333333
200583,713.405
200584,18291.6
200585,10103.75
200586,4858.65
200587,1693.7420476190475
200588,4038.97
200589,1654.31
200590,585.285
200591,11703.566666666666
200592,3163.75
200593,9464.50357142857
200594,9670.49
200595,1177.48
200596,5122.56
200597,16911.76
200598,14128.775
200599,5773.04
200600,6678.84
200601,9015.703333333333
200602,8124.510000000001
200603,29244.09
200604,13109.28
200605,1544.49
200606,2442.72
200607,8991.47
200608,8856.83
200609,41.196355143060664
200610,10854.71
200611,11930.85
200612,9210.72
200613,754.75
200614,38.162094424870816
200615,598.69
200616,2393.786666666667
200617,1915.425
200618,-2.6406787361369526
200619,41.73220507189805
200620,3192.96
200621,10339.52
200622,43.971769750140865
200623,22709.34
200624,729.2
200625,1895.4733333333331
200626,42.91558648980438
200627,39.87862403333696
200628,5973.33
200629,10336.8
200630,2254.88
200631,15553.25
200632,44.17738925419123
200633,5212.04
200634,1998.78
200635,4707.190071428572
200636,4207.25
200637,16585.082
200638,2613.91
200639,1549.49
200640,912.78
200641,2445.15
200642,859.46
200643,6055.95
200644,18189.83
200645,2482.26
200646,4965.759999999999
200647,11506.73
200648,317.82052554143536
200649,6156.49
200650,4906.09
200651,9947.36
200652,1493.23
200653,7812.64
200654,3438.75
200655,14770.85
200656,1272.1
200657,5463.72
200658,8839.39
200659,3388.1189999999997
200660,6857.33
200661,8140.67
200662,2154.715
200663,311.2096755131915
200664,1434.08
200665,4738.58
200666,964.24
200667,9346.304166666667
200668,21267.49
200669,1479.7
200670,7266.82
200671,1229.95
200672,1211.84
200673,17072.21
200674,3460.7488084520237
200675,5316.5
200676,4516.59
200677,10001.75
200678,1759.78
200679,40.15795953653375
200680,5711.25
200681,2937.42
200682,3070.99
200683,972.98
200684,41.93189668569712
200685,1695.22
200686,2940.17
200687,3716.09
200688,1937.75
200689,11120.55
200690,1352.77
200691,5082.24
200692,38.46979246008142
200693,6417.31
200694,630.0233333333333
200695,41.090219066191196
200696,7235.79
200697,4126.84
200698,29213.36
200699,851.9913333333333
200700,1528.422166666667
200701,6901.33
200702,765.6733333333334
200703,6939.865
200704,1210.42
200705,1866.8356666666666
200706,3195.256666666666
200707,2836.87
200708,1354.75
200709,2566.24
200710,600.7216666666667
200711,38.9404966245675
200712,12997.3
200713,7484.37
200714,2139.42
200715,34731.18
200716,1110.22
200717,1383.23
200718,42.06959626159921
200719,44.061033547863836
200720,2538.9
200721,2011.46
200722,2712.16
200723,4744.635
200724,883.49
200725,4151.97
200726,1093.98
200727,696.875
200728,3796.808333333333
200729,5116.456666666667
200730,977.095
200731,3725.29
200732,1874.43
200733,5786.99
200734,2887.88
200735,581.4871428571429
200736,16865.92
200737,12528.92
200738,1915.41
200739,41.57672860245122
200740,8005.85
200741,2165.1975
200742,9136.466
200743,6146.435
200744,2083.7431666666666
200745,3432.99
200746,1163.345
200747,1062.76
200748,45595.4
200749,888.31
200750,12444.12
200751,4327.48
200752,44.34752427181106
200753,4057.6
200754,2024.2766666666669
200755,3984.9866666666667
200756,5410.0975
200757,2767.140416666667
200758,661.47
200759,1024.8733333333332
200760,19954.04
200761,3729.7233333333334
200762,4237.07
200763,1288.82
200764,531.39
200765,13148.22
200766,919.5
200767,318.2
200768,1062.73
200769,12105.78
200770,760.98
200771,44.37297824049707
200772,2012.0
200773,44.31755931040597
200774,12822.69
200775,1757.89
200776,2489.9
200777,2300.48
200778,918.0
200779,43.17684672405075
200780,1224.54
200781,5306.79
200782,650.3990476190477
200783,48252.43
200784,2495.45
200785,1791.6790476190477
200786,4036.68
200787,2794.05
200788,6408.18
200789,965.717
200790,2528.5569221329824
200791,4237.21
200792,3251.8
200793,5776.117571428572
200794,12693.22
200795,3836.11
200796,42.85314304333561
200797,2741.55
200798,4296.39
200799,17999.82
200800,2782.42
200801,38.96066352990892
200802,383.6083333333333
200803,2318.2
200804,4026.158666666667
200805,8146.11
200806,4667.44
200807,631.8
200808,2582.95
200809,10348.48
200810,2858.26
200811,1107.05
200812,3937.37
200813,21072.9
200814,1606.9516666666668
200815,1001.9133333333333
200816,12099.05
200817,4447.8
200818,6266.79
200819,4080.03
200820,3981.41
200821,4555.633333333333
200822,10930.33
200823,2286.38
200824,640.79
200825,16431.76
200826,1042.81
200827,1435.8108333333334
200828,10266.666666666666
200829,11381.08
200830,7631.04
200831,3660.9
200832,7211.72
200833,41.96942278843194
200834,2238.3
200835,1533.53
200836,2029.165
200837,3173.91
200838,1843.8666666666666
200839,5959.593333333334
200840,3852.599166666667
200841,2036.82
200842,3015.8159523809527
200843,5260.1990000000005
200844,7910.89
200845,15.056132233909945
200846,3895.5
200847,4387.8
200848,330.14
200849,11340.53
200850,1442.89
200851,7512.03
200852,2104.9333333333334
200853,5622.1100000000015
200854,10843.98
200855,45.751472597519
200856,3283.26
200857,982.18
200858,18057.91
200859,6391.733333333333
200860,6835.25
200861,1948.99
200862,8366.0
200863,2572.2816666666668
200864,625.39
200865,27834.71
200866,7742.28
200867,44.19106458904861
200868,2192.67
200869,-1.3902380593749553
200870,13236.7
200871,1863.6033333333332
200872,12852.61
200873,727.5966666666666
200874,2566.36
200875,2478.75
200876,6349.66
200877,43.83926891001951
200878,8212.03
200879,1523.65
200880,411.83
200881,722.4166666666667
200882,8297.88
200883,7830.92
200884,1664.43
200885,2635.836666666667
200886,7693.54
200887,2338.45
200888,943.54
200889,1829.29
200890,2740.77
200891,885.71
200892,7205.32
200893,-1.3119024295628592
200894,325.75
200895,6449.7
200896,2661.99
200897,2005.79
200898,14380.2
200899,4241.92
200900,7308.5
200901,5882.29
200902,18231.18
200903,781.6833333333334
200904,989.38
200905,2737.3833333333337
200906,11098.6
200907,45.122856725707514
200908,1401.77
200909,720.14
200910,1525.65
200911,1578.635833333333
200912,2045.21
200913,3785.586666666667
200914,3031.385
200915,5105.81
200916,1531.59
200917,16673.15
200918,1254.1566666666668
200919,2869.24
200920,1314.7
200921,4298.78
200922,36.3332283969356
200923,14222.47
200924,1240.1
200925,7421.73
200926,1090.7383333333332
200927,881.9666666666667
200928,4152.0
200929,1040.55
200930,11518.88
200931,3075.21
200932,982.4866666666667
200933,18808.67
200934,8805.81
200935,1590.15
200936,15711.16
200937,28885.5
200938,13807.776666666665
200939,6664.84
200940,2825.23
200941,1066.0
200942,42.91509898636598
200943,2628.89
200944,17389.23
200945,1635.38
200946,1753.26
200947,862.16
200948,9778.82
200949,20730.76
200950,5281.86
200951,8363.35
200952,13390.6
200953,2158.95
200954,43.054736839999535
200955,17637.22
200956,4556.19
200957,1269.9
200958,1445.05
200959,690.63
200960,3492.29
200961,4624.495
200962,9435.86
200963,504.03
200964,2445.15
200965,5514.82
200966,3022.07
200967,4296.39
200968,4052.4
200969,2447.99
200970,12714.49
200971,2762.295
200972,4945.783333333333
200973,7042.22
200974,15865.52
200975,4231.496666666667
200976,26603.38
200977,12522.89
200978,2406.31
200979,1022.34
200980,10221.45
200981,1451.55
200982,3524.326666666667
200983,762.35
200984,1578.1366666666665
200985,24961.58
200986,13738.76
200987,1359.5
200988,787.38
200989,1506.8933333333334
200990,1501.0995833333334
200991,1346.98
200992,3185.6
200993,-0.4292767857497855
200994,2246.47
200995,2192.883333333333
200996,45.508357222744046
200997,16.394574645484937
200998,1468.32
200999,8109.95
201000,5834.2
201001,7703.82
201002,16347.666666666668
201003,18953.81
201004,996.6477367435134
201005,1077.23
201006,3906.36
201007,1438.32
201008,5156.07
201009,4119.22
201010,8867.8
201011,9548.2
201012,3284.205
201013,43.931213024770095
201014,2659.8
201015,5725.51
201016,3514.145
201017,3318.15
201018,2527.78
201019,12872.58
201020,6013.586666666666
201021,2050.4525
201022,3489.891666666667
201023,29541.37
201024,6917.27
201025,3050.39
201026,6218.43
201027,4326.214166666667
201028,3853.89
201029,1256.11
201030,6959.05
201031,9937.17
201032,527.02
201033,9152.44
201034,852.08
201035,5322.4366666666665
201036,381.98
201037,2608.456666666667
201038,1510.5
201039,16.76488006578166
201040,1637.25
201041,246.3
201042,3135.9575
201043,1387.47
201044,3145.32
201045,5765.82
201046,2173.06
201047,938.97
201048,5133.13
201049,339.49
201050,6511.86
201051,1567.08
201052,4264.664158730158
201053,734.4
201054,2585.01
201055,4769.38
201056,2667.56
201057,35.61110849771096
201058,5719.11
201059,10784.38
201060,1416.0393277394364
201061,45.84962940767659
201062,1830.62
201063,24080.0
201064,1896.71
201065,1435.1092857142858
201066,861.51
201067,19067.9415
201068,11913.19
201069,44.34893813925034
201070,26776.79
201071,725.3
201072,2563.48
201073,1931.83
201074,17101.05
201075,45.39195136374097
201076,1482.94
201077,7005.4
201078,3200.516666666667
201079,9615.08
201080,2835.16
201081,18160.98
201082,6845.48
201083,894.52
201084,932.45
201085,1764.57
201086,12347.87
201087,1544.57
201088,7390.99
201089,5799.11
201090,6827.55
201091,587.0466666666667
201092,12997.0
201093,2487.9
201094,6695.16
201095,979.9466666666667
201096,3608.8140000000003
201097,40.875103942889695
201098,5505.1
201099,660.7
201100,2346.93
201101,7444.69
201102,3082.81
201103,2007.65
201104,45.31348704065935
201105,7414.39
201106,1244.3566666666668
201107,1396.3223333333333
201108,1838.49
201109,6465.064326839828
201110,3013.34
201111,4053.55
201112,10856.57
201113,6683.18
201114,1537.88
201115,22205.15
201116,816.94
201117,719.91
201118,1493.525
201119,3159.48
201120,2128.65
201121,2311.36
201122,7865.85
201123,13955.9
201124,11181.48
201125,3262.1054773237765
201126,15.424703621473192
201127,10840.0
201128,7400.69
201129,22065.73
201130,3192.46
201131,2769.68
201132,4843.87
201133,2404.79
201134,7106.8
201135,2562.0733333333333
201136,5578.85
201137,42.1556897096956
201138,40.69697259615118
201139,5582.363738095238
201140,12169.8
201141,1324.5783333333331
201142,2548.54
201143,10378.035
201144,2051.142857142857
201145,8468.063333333334
201146,2185.76
201147,915.44
201148,1698.98
201149,957.1458333333335
201150,5199.9
201151,8024.92
201152,1710.9516666666668
201153,4410.37
201154,7259.76
201155,4512.2
201156,1488.4033333333334
201157,1679.773333333333
201158,1619.0628571428572
201159,1490.19
201160,1344.6
201161,3243.605857142857
201162,379.0
201163,8181.23
201164,2106.96
201165,1518.0
201166,44.23337389658926
201167,653.43
201168,607.5044502972088
201169,1444.38
201170,14506.2
201171,7087.273333333333
201172,14079.31
201173,17850.05
201174,758.855
201175,708.2433333333333
201176,2785.9599999999996
201177,823.74
201178,4548.62
201179,1696.54
201180,1424.48
201181,16691.96
201182,1407.9050000000002
201183,3696.44
201184,2215.03
201185,5872.825
201186,1319.94
201187,12277.523333333333
201188,5411.91
201189,28532.12
201190,1242.961
201191,12345.622444444445
201192,3114.34
201193,1160.24
201194,41.30012313437097
201195,4209.41
201196,7584.0
201197,6086.98
201198,4658.29
201199,792.44
201200,4641.12
201201,581.91
201202,20243.068333333336
201203,1201.09
201204,3820.67
201205,1850.577980191416
201206,2243.265
201207,2975.56
201208,11170.61
201209,518.22
201210,5397.55
201211,734.2
201212,20304.23
201213,8562.0
201214,19503.46
201215,2259.9776666666667
201216,1686.51
201217,2652.705
201218,1290.68
201219,425.82
201220,5158.98
201221,2914.273333333333
201222,3222.98
201223,8538.23
201224,14529.03
201225,4178.666666666666
201226,1790.486
201227,3582.7183333333337
201228,2109.68
201229,13734.68
201230,3496.19
201231,3791.9406666666673
201232,18900.81
201233,4865.82
201234,20714.25
201235,18859.985833333336
201236,5704.23
201237,14623.27
201238,41.79558178948634
201239,10006.04
201240,990.5
201241,7027.4
201242,1571.14
201243,4790.54
201244,7042.495
201245,4744.86
201246,0.9152071724370416
201247,29681.74
201248,3479.97
201249,4803.2
201250,2519.571428571429
201251,6125.28
201252,1147.84
201253,7977.84
201254,7956.57
201255,7518.233333333333
201256,23763.62
201257,1781.431
201258,9533.26
201259,4021.2
201260,40167.83
201261,8370.55
201262,43.26646913182421
201263,4190.885364458035
201264,45.74013305068391
201265,686.6
201266,15227.797380952381
201267,1322.81
201268,42.764388125111694
201269,8025.22
201270,1356.3366666666668
201271,5049.193333333333
201272,5673.96
201273,1088.3476666666668
201274,1209.98
201275,10749.95
201276,2595.86
201277,1163.7885
201278,9943.81
201279,6174.921666666667
201280,4122.45
201281,2091.83
201282,969.42
201283,2576.6616666666664
201284,2125.8
201285,1212.91
201286,1617.2795
201287,620.1275
201288,558.9
201289,450.5
201290,1553.97
201291,7091.06
201292,5210.581666666666
201293,3018.1
201294,41.7592856404282
201295,4884.79
201296,1482.6333333333334
201297,3900.6
201298,40.433493788225874
201299,608.08
201300,14138.44
201301,2997.15
201302,15091.9
201303,2578.24
201304,9192.74
201305,3508.5366666666664
201306,8655.36
201307,1409.49
201308,3950.07
201309,2725.22
201310,11421.83
201311,3918.11
201312,27502.66
201313,30217.7
201314,3107.86
201315,1046.63
201316,1153.11
201317,4878.917776806046
201318,9370.27
201319,2200.8
201320,3739.97
201321,989.88
201322,8780.74
201323,5497.475
201324,4924.86
201325,13544.14
201326,14087.09
201327,2191.4
201328,41.828632822490256
201329,942.34
201330,16846.56
201331,2814.55
201332,8426.12
201333,16344.162
201334,951.62
201335,13186.47
201336,476.9714285714287
201337,9726.35
201338,4621.78
201339,44.35086541090819
201340,9844.549166666668
201341,9048.95
201342,33064.81
201343,4919.89
201344,10958.49
201345,28490.96
201346,15508.1
201347,1132.79
201348,1078.21
201349,43.22306474913927
201350,4303.25
201351,5578.15
201352,15.91857440687196
201353,822.92
201354,6440.98
201355,13613.98
201356,11622.32
201357,8678.5
201358,4009.99
201359,6035.19
201360,3989.96
201361,8728.52
201362,10007.98
201363,9883.34
201364,8170.77
201365,7590.79
201366,11256.45
201367,18850.67
201368,2515.485714285715
201369,5922.83
201370,14720.53
201371,2862.65
201372,24682.18
201373,1139.93
201374,9131.3
201375,1154.4475
201376,762.34
201377,8124.766666666666
201378,2904.75
201379,15483.36
201380,43.47181158510991
201381,1229.275
201382,14536.55
201383,2983.16
201384,659.37
201385,8608.55
201386,5700.81
201387,7152.24
201388,9299.93
201389,2978.91
201390,27508.54
201391,16.139558419377668
201392,1653.93
201393,3631.48
201394,7837.8
201395,16478.31
201396,9075.98
201397,9800.17
201398,6543.673333333334
201399,2050.49
201400,1498.5783333333331
201401,1510.61
201402,2986.3233333333333
201403,7371.98
201404,4640.53
201405,2272.0133333333333
201406,29832.7
201407,23729.85
201408,8794.0
201409,9685.47
201410,41.36573774483011
201411,2109.31
201412,4905.85
201413,14658.0
201414,7203.03
201415,1230.8
201416,1247.65
201417,856.46
201418,1172.58
201419,13345.67
201420,18660.596666666665
201421,10448.14
201422,724.11
201423,7856.123990835476
201424,13444.49
201425,3228.829166666667
201426,861.825
201427,4279.7659523809525
201428,3996.39
201429,2029.8733333333334
201430,12496.46
201431,13006.52
201432,1020.99
201433,2037.79
201434,750.45
201435,3428.35
201436,3690.0
201437,5444.97
201438,1957.9866666666667
201439,6461.0
201440,5583.19
201441,13952.99
201442,3398.28
201443,7424.090999999999
201444,1261.3
201445,365.05
201446,12548.57
201447,7655.1
201448,2599.3
201449,13019.87
201450,15.435471892548538
201451,638.03
201452,7449.855
201453,1263.55
201454,2927.93
201455,4396.08
201456,3568.5623333333333
201457,5468.33
201458,1028.61
201459,4457.94
201460,1452.7939999999996
201461,6210.23
201462,6188.87
201463,6161.39
201464,6470.9
201465,9514.35
201466,22.319227638117376
201467,4536.9
201468,6001.545
201469,1152.5684999999999
201470,5235.0
201471,1668.99
201472,611.7348333333333
201473,14823.83
201474,579.7
201475,43.39564562432136
201476,953.06
201477,4663.1
201478,3659.78
201479,1460.97
201480,1741.2559523809523
201481,9042.74
201482,39391.24
201483,5860.88
201484,1491.11
201485,11466.29
201486,4729.3
201487,1004.77
201488,13908.47
201489,3224.16
201490,22382.57333333333
201491,1627.38
201492,43.657777724880155
201493,4906.69
201494,4267.0
201495,1110.82
201496,2289.0350000000003
201497,20228.41
201498,5553.57
201499,1605.46
201500,10746.2
201501,32419.81
201502,13247.86
201503,1514.43
201504,10601.96
201505,939.945
201506,13142.7
201507,7265.6
201508,41.512335293360174
201509,11876.08
201510,1430.2333333333331
201511,1901.5466666666666
201512,1536.91
201513,2352.8099422799423
201514,1263.23
201515,5363.96
201516,15.436007011592812
201517,4392.97
201518,4524.71
201519,538.96
201520,3781.71
201521,993.27
201522,39217.3
201523,14253.67
201524,1926.15
201525,6934.531666666666
201526,6372.7
201527,712.185
201528,6076.68
201529,44.70094510596191
201530,16482.03
201531,21347.31
201532,8017.79
201533,16453.13
201534,-3.2284397166962093
201535,20914.59
201536,1620.1884920634923
201537,1841.7
201538,1279.4599999999998
201539,791.25
201540,26735.86
201541,707.2025
201542,2.1801462137239027
201543,12279.7
201544,889.77
201545,45.09456116548435
201546,8681.76
201547,11757.44
201548,42.83413319843009
201549,3446.65
201550,5063.9
201551,17027.87
201552,5896.17
201553,11880.63
201554,5196.47
201555,6880.17
201556,2760.06
201557,5124.55
201558,8138.28
201559,5894.37
201560,1045.5566666666666
201561,43.43598017212152
201562,8008.86
201563,1313.22
201564,693.6330952380952
201565,1372.17
201566,17435.02
201567,1041.35
201568,4684.57
201569,43.048596324145535
201570,3170.32
201571,512.25
201572,1007.63
201573,1124.19
201574,509.94666666666666
201575,9383.64
201576,1544.61
201577,8942.88
201578,4662.09
201579,5747.0
201580,2124.99
201581,2812.39
201582,934.8
201583,3553.7
201584,1430.66
201585,2313.11
201586,472.85
201587,1017.4133333333333
201588,945.4833333333332
201589,746.8
201590,329.04
201591,695.11
201592,21466.12
201593,2509.6977367435134
201594,611.48
201595,11303.38
201596,1179.67
201597,5653.83
201598,855.9733333333335
201599,38.48840797616993
201600,4229.48
201601,1664.11
201602,2207.1048333333338
201603,8433.05
201604,746.58
201605,1360.67
201606,6875.34
201607,122.94
201608,8939.2
